cash,asset_value,total_assets,reward,date
98798.60608532498,1273384.657809864,1372183.263895189,0.35689639044508736,2019-04-24
13483.606121451656,1361598.1748690247,1375081.7809904763,0.3618749561070337,2019-04-25
18483.60631765527,1331286.0873453065,1349769.6936629617,0.3183982800488372,2019-04-26
18483.60631765527,1320882.6700613769,1339366.276379032,0.30052910958892065,2019-04-29
28483.606362032406,1297176.6070845895,1325660.213446622,0.2769872321279535,2019-04-30
28483.606362032406,1292638.8562406038,1321122.4626026363,0.26919307746484433,2019-05-06
43483.60608178491,1132602.3078765227,1176085.9139583076,0.020074663782936764,2019-05-07
53566.17034550866,1196060.8321676222,1249627.002513131,0.14639068200359406,2019-05-08
58608.9141796975,1171676.1492963806,1230285.063476078,0.11316848238921295,2019-05-09
68608.91418394554,1141697.1868889015,1210306.1010728471,0.07885211546359971,2019-05-10
83608.91435960472,1172538.3661098303,1256147.280469435,0.15759007495952349,2019-05-13
83608.91435960472,1149185.614805626,1232794.5291652307,0.11747880359799978,2019-05-14
83608.91435960472,1143685.2278368538,1227294.1421964585,0.10803120098262453,2019-05-15
88796.12110025414,1162884.5078976036,1251680.6289978577,0.1499180423617399,2019-05-16
93796.12115640649,1153520.921095214,1247317.0422516207,0.1424230363212161,2019-05-17
98796.12106301049,1119178.9856288908,1217975.1066919013,0.09202459186485146,2019-05-20
98796.12106301049,1117112.8105487837,1215908.9316117943,0.08847567772454334,2019-05-21
98796.12106301049,1128591.9826780632,1227388.1037410737,0.1081925916883496,2019-05-22
98796.12106301049,1122456.3095979958,1221252.4306610064,0.09765380571430182,2019-05-23
98796.12106301049,1098579.3797505028,1197375.5008135133,0.056642192139655156,2019-05-24
98796.12106301049,1096454.7594700449,1195250.8805330554,0.052992891057332625,2019-05-27
98796.12106301049,1118590.4304145004,1217386.551477511,0.09101367466678212,2019-05-28
98796.12106301049,1129823.9423496255,1228620.063412636,0.11030863651958944,2019-05-29
98796.12106301049,1142025.4739245118,1240821.5949875223,0.13126629318500982,2019-05-30
18466.12034853167,1207000.7208260803,1225466.841174612,0.10489258291609826,2019-05-31
23461.623049978203,1194314.8709120264,1217776.4939620045,0.09168344965848074,2019-06-03
28414.88457936663,1201900.0013572709,1230314.8859366374,0.11321970619546118,2019-06-04
38359.589008216426,1180837.7334854163,1219197.3224936328,0.09412390038087903,2019-06-05
43359.58895931506,1174033.9674126944,1217393.5563720095,0.091025706449266,2019-06-06
43359.58895931506,1157844.4239869064,1201204.0129462215,0.06321814060352193,2019-06-10
43359.58895931506,1155503.520038212,1198863.108997527,0.05919734526792286,2019-06-11
48180.37696236681,1182959.5466268624,1231139.9235892291,0.11463681156071293,2019-06-12
48180.37696236681,1175927.5447823044,1224107.9217446712,0.10255846881952946,2019-06-13
48180.37696236681,1179975.9642973251,1228156.3412596919,0.10951213571885743,2019-06-14
53180.37679049181,1162037.9699445432,1215218.346735035,0.08728951181933498,2019-06-17
53180.37679049181,1165131.3959819633,1218311.7727724551,0.092602857968892,2019-06-18
53180.37679049181,1170918.8354201706,1224099.2122106624,0.10254350910546817,2019-06-19
53180.37679049181,1192731.2219076653,1245911.5986981571,0.1400090112231912,2019-06-20
63180.37684939227,1224549.0044083993,1287729.3812577915,0.21183628339924088,2019-06-21
68180.37695622821,1240685.6807244765,1308866.0576807046,0.24814116896223426,2019-06-24
78180.3771204906,1236210.0263442716,1314390.4034647623,0.2576299238396663,2019-06-25
83180.37704660144,1232796.2850709336,1315976.662117535,0.2603545214873738,2019-06-26
103051.1582268291,1198204.5800711946,1301255.7382980236,0.2350694935125146,2019-06-27
2691.157542276752,1301750.9556857476,1304442.1132280242,0.24054249101126313,2019-06-28
37663.70724317244,1257802.3369933683,1295466.0442365408,0.2251249697784513,2019-07-01
46734.971572495255,1282297.2013567677,1329032.172929263,0.2827789943090513,2019-07-02
51734.971424506366,1278353.3300846356,1330088.301509142,0.28459302724711266,2019-07-03
51734.971424506366,1268666.8545581189,1320401.8259826251,0.2679552939316845,2019-07-04
51734.971424506366,1255109.6791052436,1306844.65052975,0.24466914933988393,2019-07-05
61734.97159544143,1251002.0495219603,1312737.0211174018,0.2547900328505739,2019-07-08
61831.943389649954,1220318.9732886162,1282150.9166782661,0.2022545727213343,2019-07-09
61831.943389649954,1217806.5856246548,1279638.5290143047,0.19793923265532865,2019-07-10
61831.943389649954,1219231.3896014004,1281063.3329910503,0.20038651170197064,2019-07-11
66831.94337861022,1214385.4061887623,1281217.3495673726,0.20065105443642461,2019-07-12
71831.94336904449,1213438.7369278707,1285270.6802969151,0.2076131569609957,2019-07-15
71882.57119981383,1228229.7982659168,1300112.3694657306,0.23310561452879253,2019-07-16
71882.57119981383,1223602.1347992497,1295484.7059990636,0.2251570236898247,2019-07-17
86968.99150688628,1211191.5517558132,1298160.5432626994,0.22975310888778822,2019-07-18
86968.99150688628,1199600.5709142904,1286569.5624211766,0.20984414947550523,2019-07-19
87080.79706684721,1211851.3286034658,1298932.125670313,0.23107839818352904,2019-07-22
92080.7971313156,1198685.9432763457,1290766.7404076613,0.21705332765650143,2019-07-23
6675.79713838436,1290649.0341102327,1297324.831248617,0.22831766897151118,2019-07-24
21675.796703627893,1300737.1338429726,1322412.9305466004,0.27140961757223503,2019-07-25
26680.197522277187,1305269.8836157944,1331950.0811380716,0.2877908666339396,2019-07-26
36680.19715887997,1292619.4536508673,1329299.6508097474,0.28323842102531094,2019-07-29
56680.19705376675,1276161.7019293008,1332841.8989830676,0.2893226753326108,2019-07-30
62442.194222075006,1279667.5709786627,1342109.7652007376,0.30524139479982537,2019-07-31
70093.16219168561,1261992.682627504,1332085.8448191895,0.28802405773778084,2019-08-01
80107.953415706,1243026.4174567033,1323134.3708724093,0.2726487815706311,2019-08-02
80107.953415706,1216628.1131310218,1296736.066546728,0.22730639195245983,2019-08-05
84793.64583091291,1190850.6577415862,1275644.3035724992,0.1910786508554223,2019-08-06
89875.01722332166,1182182.7750893233,1272057.792312645,0.18491836916050797,2019-08-07
