cash,asset_value,total_assets,reward,date
37119.99924,2120097.842,2157217.841,1.122993177,2020/12/7
37119.99924,2115799.502,2152919.502,1.116770493,2020/12/8
37119.99924,2109491.652,2146611.651,1.107638651,2020/12/9
37119.99924,2084392.05,2121512.049,1.071302086,2020/12/10
37119.99924,2083721.863,2120841.863,1.07033186,2020/12/11
37119.99924,2082426.045,2119546.044,1.06845591,2020/12/14
37119.99924,2093890.571,2131010.571,1.085053047,2020/12/15
37119.99924,2095205.5,2132325.5,1.086956662,2020/12/16
37119.99924,2090061.967,2127181.967,1.079510396,2020/12/17
37119.99924,2117846.869,2154966.868,1.119734456,2020/12/18
37119.99924,2101046.097,2138166.096,1.095412064,2020/12/21
37119.99924,2129859.983,2166979.982,1.137125778,2020/12/22
37119.99924,2102922.758,2140042.758,1.098128897,2020/12/23
37119.99924,2129200.825,2166320.824,1.136171519,2020/12/24
37119.99924,2107924.471,2145044.471,1.105369851,2020/12/25
37119.99924,2137551.766,2174671.765,1.148261133,2020/12/28
37119.99924,2125002.055,2162122.055,1.130092982,2020/12/29
37119.99924,2116087.946,2153207.945,1.117188071,2020/12/30
37119.99924,2164244.604,2201364.603,1.186904217,2020/12/31
