date,actions,transactions
2019-07-03,"[ 1.          0.34172395 -1.          0.35825583 -1.          1.
  1.          0.19072199 -0.03816223 -1.         -1.          0.3250329
 -0.715804    1.          1.          1.          1.          1.
  1.          1.          1.          0.9356928   1.         -1.
 -1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.         -1.         -0.8887334
 -1.         -1.          1.          1.          1.          0.10229194
  1.         -1.         -1.         -1.          0.73488486  0.10547931
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-04,"[ 1.         -1.         -1.          0.04302906 -1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -0.7222172   1.          1.         -0.06468916 -0.22040498 -1.
 -1.          0.16049498  1.          1.         -0.5673418   1.
 -1.         -1.          1.          0.6840083   1.          0.3153435
  1.         -0.78508925  0.5339363  -1.         -0.36137646 -0.57355505
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-05,"[ 1.          1.         -1.         -1.          0.46020174  1.
  1.         -1.          0.8577129  -0.0853734  -1.         -0.566129
 -1.          0.23310828  0.75713825  1.          0.22252095  1.
  1.          1.          1.         -0.64875335  0.7662716   1.
  0.93690234 -1.          1.         -1.         -1.          0.46577406
 -1.          0.00710103  1.          1.         -1.         -1.
 -1.         -1.          1.         -0.23096308  1.          1.
 -0.7653575  -0.43346286 -0.12103194 -1.         -1.          0.32034805
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-08,"[ 1.          0.44034508 -1.         -0.42911318 -0.19158876  0.9918606
  1.         -1.          0.5941056   0.22852468 -1.         -0.9414189
  0.8589637   1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.644362
 -1.         -1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -1.          0.46373445
 -1.         -1.          1.         -0.4364206   1.          1.
 -0.5091541  -1.         -1.         -1.          0.8566843   1.
 -0.9750713  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-09,"[ 1.          0.27553335 -1.         -1.         -1.          1.
  1.         -1.          1.          0.1904993  -1.          0.21791035
 -1.          1.          1.          1.          0.03641087  1.
  1.          0.591887    1.         -0.09072626  1.          1.
  0.44966787 -0.7108784   1.         -1.         -1.         -1.
 -1.          0.3001709   1.          1.         -1.          0.16353938
 -1.         -1.          1.         -0.07841408  1.          0.26880026
  0.6800419  -0.6529809  -1.         -1.         -1.         -1.
 -0.65007484 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-10,"[ 1.          0.94519055 -1.          0.36762953 -1.          1.
  1.         -1.          0.86451316 -1.         -1.         -0.09590787
 -1.          1.          1.          1.          0.4198144   1.
  1.          1.          1.         -1.          1.          1.
  0.00776288 -0.40787566  1.         -1.         -1.         -1.
 -1.         -0.34700212  1.          0.13367689 -0.8534862  -1.
 -1.         -1.          1.          0.4088205   1.         -1.
  0.8610015  -1.         -1.         -1.          1.         -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-11,"[ 0.21650052  0.5651658  -1.         -0.7242075  -1.          0.13199127
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          0.56170154  1.
  1.          1.          1.         -1.          1.          1.
 -1.         -1.          1.         -1.         -0.70187104 -1.
 -1.         -0.45298576  1.          1.         -1.          0.9584321
 -1.         -1.          1.          1.          1.          1.
  1.          1.          0.76184493  0.49350357 -0.03090602  1.
 -0.03506076 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-12,"[ 1.         -1.         -1.          1.         -0.6334871  -0.02947605
  1.         -1.         -0.9464769  -1.         -1.          0.20562834
 -1.          1.          1.          1.         -0.04546905  1.
  1.          1.          1.         -1.          1.          1.
  1.         -0.5137806   1.         -1.         -1.         -1.
 -1.          0.06790018  1.          1.         -0.73455054  1.
 -1.         -1.          1.         -1.          1.         -0.60089153
  1.          0.22480726 -1.         -1.          0.04561687  0.41909826
 -0.6119013  -1.        ]","[  0.           0.           0.           0.           0.
 -11.94251823   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2019-07-15,"[ 1.          0.15371287 -1.         -1.         -1.         -1.
  1.         -0.45966864 -0.4983527  -1.         -1.          0.68204975
 -1.          1.         -0.05268979  1.          0.32695994  1.
  1.          1.          1.         -1.          1.          1.
 -1.         -0.54111487  1.         -1.         -0.32561353 -0.53551793
 -1.         -0.12318501  1.          1.         -1.         -1.
 -1.         -1.         -0.30338526  0.58795905  1.         -0.53816164
  1.          1.         -1.         -1.         -0.8435387   1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -395.59152222    0.            0.            0.            0.
    0.            0.            0.            0.          -12.75139618
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.          -50.40526581    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-07-16,"[ 1.          0.44074523 -1.         -0.5368521  -1.          1.
  1.          1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -0.6636299   1.         -0.85784674
  1.          0.32012242  1.         -1.          0.4971478  -1.
 -1.          1.          1.          0.4880116  -1.         -0.41291532
 -1.         -1.          1.          0.57550114  1.         -0.4219042
  0.7156874  -1.         -1.         -1.         -1.         -0.5709089
 -0.9552894  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-17,"[ 1.          0.46820056 -1.         -0.76255023 -0.99469256  1.
  1.         -1.         -1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -1.         -1.          1.         -1.         -1.         -1.
 -1.         -1.          1.          1.          1.          0.15450151
 -1.         -1.          1.         -1.          0.9100888  -0.87508094
  1.         -1.         -1.          0.17662668 -1.         -0.6094891
 -0.700435   -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-18,"[ 1.         -0.22114344 -1.          0.2697837  -1.          0.49816883
  1.         -0.8849044   0.06976481 -1.         -0.98000693 -0.78933597
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          0.1494146
 -0.9307952  -1.          1.         -1.          0.13293052 -1.
 -1.          0.63119763  1.          1.          0.2434566   1.
 -1.         -1.          1.         -1.          1.         -0.6123432
  1.         -1.         -1.         -1.         -1.         -0.43541008
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-19,"[ 0.8443887   0.98379046 -1.         -0.64466834  0.7239888   1.
  1.          1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          0.38753352
 -1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.         -0.68253297  1.
 -1.         -1.          0.0599215  -1.          1.          0.51835835
  0.8135407  -1.          1.         -1.          1.         -0.23655468
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-22,"[ 1.         -0.16603243 -1.         -1.         -1.          1.
  1.         -1.          0.4628927  -1.         -0.93525624  1.
 -1.          1.          1.          1.          0.6499423   1.
  1.          1.          1.          0.01333821  1.          1.
 -0.02503252  0.04890442  1.          0.72934103 -0.03432786 -1.
 -1.         -1.          1.          1.          1.          0.60986054
 -1.         -1.          1.          0.50977457  1.          1.
  1.         -0.07789993 -1.         -1.          0.8533877  -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-23,"[ 1.          0.7211463  -1.          1.         -1.          1.
  1.         -1.         -0.7016085  -1.         -1.         -1.
  0.38379097  1.          0.59565234  1.          0.17475277  1.
  1.          1.          1.         -1.          1.          0.9726651
  1.          0.81751615  1.         -1.         -1.         -1.
 -1.          0.5827983   1.          1.         -1.          1.
 -1.         -1.          1.          0.1400516   1.          0.808964
 -0.33522904 -1.         -1.         -1.         -0.98616004 -0.8510326
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-24,"[ 1.          0.5364838  -1.         -1.         -0.38657856  1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          0.42279696  1.          1.          0.9571142   1.
  1.          0.6500721   1.         -1.          1.          0.9619466
  1.         -1.          1.         -1.          0.9010475  -1.
 -1.          0.8300269   1.          1.         -0.7645836   0.83463526
 -1.         -1.          1.          1.          1.          0.5208205
 -1.         -1.         -1.         -1.          0.895523    1.
  1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-25,"[ 1.          0.6306335  -1.          0.16995272 -1.         -0.89616144
  1.         -1.          1.         -1.         -1.          0.03931564
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          0.6359011
  1.         -0.7793998   1.         -1.         -1.         -1.
 -0.7395539  -1.          1.          1.         -0.30885243 -0.11813697
 -1.         -1.          1.         -1.          1.         -0.25191444
  1.         -1.         -1.         -1.         -1.          0.9356301
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -327.92071533    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-07-26,"[ 1.          1.         -1.          0.5792545  -0.3386873   1.
  1.         -1.         -1.          1.         -1.         -0.8813324
 -1.          1.          1.          1.          0.10821354  1.
  1.          1.          0.40004635 -1.          1.          0.98758674
 -1.          1.          1.         -1.         -0.23807782 -1.
 -1.         -0.38047695  1.          0.41609538 -0.3892995  -1.
 -1.         -1.          1.         -1.          1.          0.8024904
  0.00887144 -1.          0.5023803  -1.          0.38897264 -1.
 -0.04748333 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-29,"[ 1.          1.         -1.         -1.         -1.          1.
  1.         -1.         -0.40341407 -1.         -0.6694764   1.
 -0.22948599  1.          1.          1.          0.9804155   1.
  1.          1.          1.         -1.          1.          0.09685025
 -0.27189803 -1.          1.         -1.          1.         -1.
 -1.          0.729815    1.          1.          0.96424097 -1.
 -1.         -1.          1.          1.          1.          0.8953627
  1.         -1.         -1.         -1.         -1.         -0.14408424
 -0.96591383 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-30,"[ 1.         -0.51490116 -1.         -1.         -0.6816875   0.82009256
  1.         -1.          0.00792587 -1.         -1.          0.4242014
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -0.17170864  1.         -1.
 -0.55159134 -1.          1.         -0.871248   -1.         -0.32818937
 -1.         -1.          1.          1.         -1.         -1.
 -1.         -1.          1.          0.3669914   1.          0.42704618
  1.         -1.         -1.         -1.          1.          1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-07-31,"[ 1.          0.4976719  -1.         -1.         -1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.26982325
  0.80316156 -1.          1.         -1.         -1.         -0.06707287
 -1.         -0.4951135   1.          1.         -0.97666967  1.
 -1.         -1.          1.         -1.          1.          1.
 -1.         -1.         -1.         -1.         -0.30009034 -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-01,"[ 1.          1.         -1.          0.12223203 -1.          1.
  1.         -1.         -0.4208417  -1.         -1.          0.87605065
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -1.         -1.          1.         -1.         -1.         -1.
 -1.         -0.02349031  1.          1.         -1.          1.
 -1.         -1.          1.         -0.295152    1.         -0.36351702
  1.         -1.         -1.         -1.         -0.79536647  1.
 -0.79995316 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-02,"[ 1.          0.33866763 -1.         -1.         -1.          1.
  1.         -1.          1.         -1.         -1.          1.
 -1.          0.74583566  1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -1.
  0.57430404 -0.76590675  1.         -1.         -1.         -1.
 -0.52981806  1.          1.          1.         -1.         -1.
 -1.         -1.          1.         -0.45773685  1.          1.
 -1.         -0.8057107  -1.         -1.         -1.          0.84254706
  1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-05,"[ 1.         -0.307199   -1.         -1.          0.45192266  0.05964577
  1.         -1.         -1.         -1.         -1.         -0.25062823
 -1.          1.          1.          1.          0.42867267  1.
  1.          1.          0.5873804  -1.          1.         -0.89568937
  1.          0.1318301   1.         -1.         -0.45088524 -1.
 -1.          1.          1.          0.23030555 -1.         -1.
 -1.         -1.          1.         -1.          1.          0.15376326
  1.         -1.         -1.         -1.          0.06978756 -0.57545036
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-06,"[ 1.          1.         -1.         -1.         -0.64721966 -0.28516567
  1.         -1.          1.         -1.         -1.         -1.
  1.          1.          1.          1.          0.61393416  1.
  1.          1.          1.         -1.          1.          1.
 -0.64572483  0.5458709   1.         -1.          0.83763456 -1.
 -1.          0.5853104   1.          1.          0.29212588 -0.9018395
 -1.         -1.          1.          0.7556596   1.          0.33174998
  1.         -1.         -1.         -1.          1.          1.
 -0.37582695 -1.        ]","[   0.            0.            0.            0.            0.
 -106.88047791    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-08-07,"[ 1.          0.26347834 -1.         -0.8749788  -1.          0.6943108
  1.         -1.          1.         -1.         -1.          1.
 -0.11510873  1.          1.          1.          0.64244807  1.
  1.          1.          1.          1.          1.          0.40050316
 -1.          1.          1.         -1.         -0.62271774 -1.
 -1.         -1.         -0.2227292   1.         -1.          0.4174223
 -1.         -1.          0.61170435 -1.          1.         -0.1733201
  1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.         -338.52508545    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-08-08,"[ 1.         -0.7761836  -1.         -1.         -0.4498701  -0.842119
  1.         -1.         -0.77157706 -1.         -1.         -1.
  0.5495231   1.          1.          1.          1.          1.
  1.          1.          1.          1.          0.687639    0.5700661
  0.8816187  -1.          1.         -1.         -0.9309505  -1.
 -1.         -1.          1.          1.         -1.         -1.
 -1.         -1.          1.          0.3333099   1.         -0.8330616
 -0.10320485  0.7208023  -0.49850422 -1.         -0.02772295 -1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
 -315.85934448    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2019-08-09,"[ 1.         -0.21902597 -1.          1.         -1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.4263863   1.         -0.43020296
 -1.         -1.          1.         -1.         -1.         -1.
 -1.         -0.44619074  1.          1.          1.         -0.8911077
 -1.         -1.          1.         -1.          1.          0.8062102
  1.         -1.          0.29061925 -1.         -0.0569644  -1.
  0.9791466  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-12,"[ 1.         -1.         -1.         -0.6519491  -1.          1.
  1.         -1.         -1.         -1.         -0.9065261   0.81512046
 -1.          1.          1.          1.         -1.          1.
  1.          1.          0.6878265   0.17512769  1.         -0.56570625
 -1.          0.3435802   1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -0.8654454  -1.
 -1.         -1.          1.          0.10707986  1.          0.20852055
  0.3660674   0.31177127 -1.         -1.          1.         -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-13,"[ 1.         -0.87066144 -1.          1.         -1.          1.
  1.         -1.         -0.4334715  -1.         -1.         -0.66531396
 -0.98709345  1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -1.
 -0.23846808 -1.          1.         -1.         -0.5512935  -1.
 -1.         -0.02956051  1.          1.          1.         -1.
 -1.         -1.          1.         -0.11094838  1.          0.6316266
  1.         -1.         -1.         -1.         -0.89431584 -0.7559076
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-14,"[ 1.         -1.         -1.          0.63579917 -1.          1.
  1.         -0.27105296  0.44020432 -0.4926517  -1.          0.82874286
  0.06385374  1.          1.          1.          1.          1.
  1.          1.          1.          0.7087394   1.          0.04218915
  0.6256857  -1.          1.         -1.         -1.         -1.
 -1.          0.2981218   1.          1.          1.         -0.52519137
 -1.         -1.          0.8837712  -0.33710766  1.         -0.1484847
  1.         -1.          0.78920573 -1.         -0.48252887 -1.
 -0.7880089  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-15,"[ 1.          0.20168361 -1.         -0.89134246 -1.          0.30369508
  1.         -0.4656855   1.         -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          0.11487232
  0.9673527  -0.9943224   1.         -1.         -1.         -1.
  0.9491482  -0.15330821  1.          1.         -0.12917554 -0.62260115
 -1.         -1.          1.          0.20501387  1.         -0.90129733
  0.79404116 -0.73350704  1.         -1.          0.05975807 -0.3918062
  0.19407743 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-16,"[ 1.          0.26817268 -1.          0.46568888 -0.9354632   1.
  1.         -1.          1.         -1.         -1.         -0.10608828
 -1.          1.          1.          1.          1.          1.
  1.          1.          0.9331167  -1.          1.          1.
 -1.         -1.          0.37464333 -1.         -1.          0.6556454
 -0.8984456   0.622927    1.          1.         -0.50979686 -1.
 -1.         -1.          1.          0.24468006  1.         -1.
  0.763584   -1.         -1.         -1.         -1.          0.07480818
 -0.48742414 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-19,"[ 1.         -0.7495305  -1.          1.         -1.          1.
  1.         -1.         -0.04199874 -1.         -1.         -0.31577528
 -0.9280193   0.48057175  1.          1.          1.          1.
  1.          1.          1.         -0.7004624   1.         -1.
 -1.         -1.          1.         -1.          0.13227373  0.8812177
 -1.          1.          1.          1.          0.3901049   0.83808887
 -1.         -1.          1.         -0.02274066  1.          0.3432184
  1.         -1.         -1.          0.06416011 -1.          1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2019-08-20,"[ 1.         -1.         -1.         -1.         -1.          1.
  1.         -1.         -0.6331089  -1.         -1.         -1.
 -1.          1.          1.          1.          0.5945027   1.
  1.         -0.6995976   1.         -1.          1.          1.
 -0.07297099 -0.671217    1.         -1.         -1.         -1.
 -1.         -1.          1.          1.          1.          1.
 -1.         -1.          1.         -1.          1.          0.24852884
  1.         -1.         -1.         -1.         -1.         -0.26926923
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         -293.43322754
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
