date,actions,transactions
2019-06-27,"[-0.3926906   1.          0.26761225  0.4485833   0.7907615  -0.12225503
 -1.         -0.10757273 -0.8490963   0.18739116  1.         -0.8667803
  0.14571956 -1.          1.          1.         -0.706158   -0.39983264
  1.          1.         -1.         -0.3280082   1.         -1.
  1.          0.29155988 -0.39024395  0.5176264   0.13531946  0.6975982
 -1.         -0.496051   -1.         -1.          0.2655865  -1.
 -0.9139844  -0.21515498  1.          0.10230938  0.7025481   1.
 -0.3062297  -0.576398   -1.         -1.         -0.30789182 -0.04346833
  1.         -0.29861102]","[ -177.55789185    64.28222656   236.79147339   447.77731323
   175.14173889   -49.03538895     0.           -44.47285843
  -189.69578552    40.48077393   197.13446045   -26.49260712
    17.66254807    -5.23861742   240.06030273    96.2491684
   -90.43753052   -13.46343708   302.27554321   446.14971924
     0.           -20.3656311    156.44702148     0.
   221.46627808    62.19757843  -108.7678833    216.4659729
    39.05097961   367.52838135  -116.4168396      0.
 -1452.68603516   -60.00564194   144.76219177   -95.83758545
     0.           -31.75991249   181.98561096    90.86574554
   163.83287048     0.          -423.29663086  -439.74334717
   -20.42073107   -39.24221802     0.            -2.54801226
    96.75839996   -24.35855293]"
2019-06-28,"[ 0.9816017   0.61324096  0.2452158   1.          1.          0.6329508
 -0.10233736  1.          1.          0.24262068 -0.2616319  -1.
  0.10080767 -0.23048069 -1.          1.         -0.7148917   0.4968798
 -1.          0.46251076  0.14408404  0.5344887   1.          1.
  0.9645134   0.47364008  0.44345623 -0.906989    1.          0.99320585
  1.         -0.7042128   0.14207432  1.          1.          0.82050925
  0.6501099   0.14031252  1.         -1.          1.          0.73420036
 -1.         -0.33526045  0.59447426  0.54809034 -0.14640155  1.
 -1.          1.        ]","[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.14573708e+01  0.00000000e+00
  0.00000000e+00 -1.18741715e+00 -2.40647247e+02  0.00000000e+00
 -8.98475342e+01  0.00000000e+00 -3.01402740e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.14553680e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.85128052e+02
  0.00000000e+00  0.00000000e+00 -1.38228467e+03 -2.55775620e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -8.98742294e+01  0.00000000e+00]"
2019-07-01,"[-0.8317466  -1.          1.         -1.         -1.          1.
 -1.         -0.05782741 -0.9787127  -1.         -0.5777135  -0.48991668
 -0.04874137 -0.90169215  1.         -0.5046896  -0.0650464   0.39404643
 -1.         -0.5142079   0.5307333   1.          1.          0.27730477
  0.9588124  -1.          0.05099523 -1.         -0.0544418   0.47774512
  1.         -0.00988606 -1.         -1.          0.9613016  -0.12867449
 -1.          1.          1.          0.7401523   0.86732876 -0.70045096
  0.1294554  -1.          0.42417002  1.         -0.34085548 -0.20379543
 -0.0418427   0.349649  ]","[-274.59936523  -60.76810837  883.43902588 -447.77731323 -175.14173889
  397.105896      0.          -23.92587852    0.          -93.86778641
 -116.40830994    0.           -5.8609581    -4.6349802   239.06973267
  -48.36924744   -8.1277523    95.78229523 -301.92507935 -233.07614136
   79.95668793  363.67340088  153.73074341    0.          209.31204224
 -241.15678406   14.17148304    0.          -15.56502914  250.9402771
  283.0279541     0.         -326.54125977  -22.65865326  520.66381836
  -12.16828346    0.          146.40130615  179.929245    667.65802002
  199.99372864    0.          179.88412476 -765.16949463   24.01205254
   36.30755234    0.          -11.74578285   -3.82153726   28.2685833 ]"
2019-07-02,"[ 1.          0.20219834 -1.          1.          1.          0.68984836
  0.23597942  0.7283886   1.         -0.09398008 -0.6084094  -1.
 -0.9590303  -0.70471996  0.6887083   0.11131358  0.36059922  0.47188127
  0.6142825   0.48604137 -1.         -1.          1.          0.9575075
 -0.7943434  -0.6003101  -0.5668586   0.06423345  0.97601205 -0.5109745
 -0.64158255 -1.         -0.6897207  -1.         -0.7571211   0.6959305
 -0.44567388  0.04097039 -0.72729766  1.         -0.33729944  0.80253255
  1.         -1.          1.         -0.57445925  0.6618168   0.75395125
 -0.42479593  1.        ]","[   0.            0.         -873.80505371    0.            0.
    0.            0.            0.            0.            0.
 -117.97693634    0.          -11.80158997   -3.45446229    0.
    0.            0.            0.            0.            0.
  -79.95668793 -356.38934326    0.            0.         -171.03988647
 -142.80381775 -157.37416077    0.            0.         -263.36450195
 -177.80644226    0.            0.            0.         -399.95831299
    0.            0.            0.         -124.53002167    0.
  -76.27309418    0.            0.         -231.11536026    0.
  -19.04592133    0.            0.           -3.06263328    0.        ]"
2019-07-03,"[-0.04059675 -1.          0.65263677 -0.14118683 -0.8189651  -1.
  0.9315138   0.177138    0.3190642   0.58560985 -1.         -0.3806393
 -1.         -1.          0.20794553 -0.7083437   1.          1.
  0.34780574  0.06574193  0.6592623  -1.         -1.         -1.
  0.38886625  0.6252601   0.9990544  -0.5067654   0.72603565  1.
  0.09605399  0.19728275 -1.          0.00412592 -0.27097523 -0.5391026
  0.18553293 -1.         -1.          0.5903522   1.         -1.
  1.          0.03876658  0.50830233  0.7205043  -0.5212735   1.
  0.4258805  -0.05109994]","[ 0.00000000e+00 -6.03002472e+01  5.68508850e+02  0.00000000e+00
  0.00000000e+00 -3.93793823e+02  1.35032135e+02  7.08472672e+01
  2.56288818e+02  1.20930809e+02 -1.92083847e+02  0.00000000e+00
  0.00000000e+00 -2.18235229e+00  4.98345299e+01 -6.62826080e+01
  1.21755226e+02  2.42982666e+02  1.00981850e+02  2.77106800e+01
  9.44036636e+01 -7.28405762e+00 -1.49003311e+02  0.00000000e+00
  8.68067017e+01  1.47770920e+02  2.74403687e+02  0.00000000e+00
  2.05774918e+02  5.19512878e+02  2.69508724e+01  0.00000000e+00
  0.00000000e+00  2.34908730e-01 -1.44782669e+02 -1.05341053e+01
  1.71885239e+02 -1.44306396e+02 -1.73614731e+02  5.18116394e+02
  2.29762512e+02  0.00000000e+00  1.37509973e+03  2.95341892e+01
  2.79763222e+01  2.53329582e+01  0.00000000e+00  5.62581558e+01
  3.95515938e+01 -3.94046450e+00]"
2019-07-04,"[-0.68257284  0.7011968  -0.28094667 -1.         -0.07306194  0.00583363
  1.         -0.26299435  0.88882554  0.01599375  0.28046092  0.5910809
 -0.71262574  0.4533621  -0.8371405   0.05837166 -0.5260434  -0.9019163
 -0.1001157   0.85432035 -0.9387834   1.          0.6117073   1.
  0.10999319 -0.77239215 -0.30644673  0.8316195   0.3042345   1.
 -0.51814944  0.56970066  1.         -1.         -1.          0.48566937
 -0.4003217   0.63534296 -0.40793753  1.          0.1510862   0.7251396
 -1.          0.15824151  0.31207058  0.48312324  0.6870314   0.21332306
 -1.          0.20814702]","[ 0.00000000e+00  0.00000000e+00 -2.43970505e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.03925697e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.94008881e+02  0.00000000e+00
 -6.46710510e+01 -2.25696869e+02 -2.91323662e+01  0.00000000e+00
 -9.44036636e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.64874428e+02 -8.39658279e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.32172384e+02  0.00000000e+00
  0.00000000e+00 -2.34908730e-01 -3.45376801e+02  0.00000000e+00
 -1.71885239e+02  0.00000000e+00 -7.16046677e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.36798901e+03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.95515938e+01  0.00000000e+00]"
2019-07-05,"[-1.          1.         -0.40966126  0.16842008 -0.7295351   1.
 -0.53045374  0.9094134  -1.          0.7930591   0.75006294 -0.9771259
 -0.26253873  1.          0.20655851  1.         -0.27591428  1.
  0.93444777 -1.         -0.6255556  -0.33339244  0.36863476  1.
 -1.         -0.01480848  0.3397223   1.         -1.          0.31625855
  0.5063894  -1.         -0.82389945 -0.61483175 -1.          1.
 -0.913822    1.         -0.22652291  0.9507606   0.21303119  0.15031084
 -1.         -1.          0.05787167  0.06322639 -0.9744129  -0.26051456
  0.23517722 -0.12507237]","[    0.            63.83885956  -356.85403442   168.42681885
     0.           403.90005493   -77.8323288    351.98919678
  -256.28881836   163.34289551   144.23788452     0.
     0.             5.15498209    49.39369965    95.79737091
   -33.44480515   249.76397705   274.35824585  -431.10510254
     0.             0.            56.67049408     0.
  -226.4359436      0.            93.7180481    381.9213562
  -285.90216064   162.84359741   144.26553345     0.
     0.             0.             0.            95.67913055
     0.           148.26939392   -40.14854431   815.11004639
    50.80638504     0.         -1367.98901367   -29.53418922
     3.48649716     2.29334044     0.           -15.48675919
    22.14891815    -9.38150692]"
2019-07-08,"[-0.7629472   1.         -0.13661635  0.9160027  -1.          0.07703853
  0.6970887   0.4428407   0.11059695 -1.          1.         -1.
 -0.18538094  1.         -1.          0.38139775  0.1835483  -0.94308496
 -1.         -1.         -0.36521184  0.8357212  -0.28112456  1.
  1.          0.5712447  -0.6244235  -0.83513105  1.          1.
  1.         -0.18071528  1.         -1.          0.08932127 -0.21894036
 -0.6224727   0.7558638   1.          0.31820562  0.26444668 -0.17667085
  1.         -0.75785136  1.          0.21868941  0.17239971  1.
  0.16793469 -0.94586587]","[   0.            0.         -119.19898987    0.            0.
    0.            0.            0.            0.         -205.0491333
    0.            0.            0.            0.         -235.12814331
    0.            0.         -235.72880554 -293.60470581 -202.79191589
    0.            0.          -43.14002609    0.            0.
    0.         -171.58921814 -321.62237549    0.            0.
    0.            0.            0.            0.            0.
  -20.81787682    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.          -35.45566607]"
2019-07-09,"[ 0.7148272  -1.         -0.62425417 -0.9134253  -0.13773307  1.
 -1.          0.8721547  -0.55752605  0.07144247 -1.          0.524619
 -0.32095093 -1.         -0.6826868   0.42970052  0.47725615 -1.
  0.39308345 -0.8017361   0.88350797  0.47491306 -1.          0.8311653
  0.42930675  0.14837332 -0.962157   -0.43453962  0.23728967  0.0871782
  0.02972405  0.84258467  0.5620431  -0.524181   -1.          0.50924677
 -1.          0.07080111  0.51922005  1.         -1.          0.18269002
  0.227891   -0.3289331  -0.8023938   1.         -0.19373523  0.05714935
  1.          0.85028666]","[ 331.74945068  -63.8068428   -94.9107666  -168.42681885    0.
  408.98791504  -57.19980621  342.59378052    0.           15.08549023
 -195.3972168    47.44660187    0.           -5.13582468 -165.2562561
   42.65314102   59.24908829 -127.10326385  117.52638245    0.
  124.30958557  180.47099304 -155.73510742    0.           99.123703
   35.31218338 -139.45214558  -60.29898071   69.74841309   46.73031235
    8.78121185  772.63067627  821.02819824    0.            0.
   50.29627609    0.           10.83420753   93.48881531  880.60723877
 -242.65365601    0.          318.33685303    0.          -47.37363434
   36.17777634    0.            3.38736701   95.54748535   67.96051788]"
2019-07-10,"[-0.5602272   0.74419373  0.79763323 -1.         -0.02029875  0.06328255
 -1.          1.          1.          0.5608855   1.         -1.
  1.          0.19677246 -1.          1.          1.         -1.
  0.52612704 -1.          1.         -0.56418794  0.78232336  0.2815174
  0.5382878   0.87409526  0.42862046  1.          1.         -1.
  1.          1.          0.0026456  -1.          0.44262826 -1.
 -1.         -1.          0.79625565 -0.5579064   0.40921658 -1.
  1.         -0.10349773  1.          1.         -1.         -1.
 -0.35981143  1.        ]","[-259.77093506    0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.          -47.44660187    0.            0.         -246.12355042
    0.            0.            0.            0.            0.
    0.         -180.47099304    0.            0.            0.
    0.            0.            0.            0.         -539.35107422
    0.            0.            0.            0.            0.
  -99.40753174    0.         -153.28677368    0.         -498.06845093
    0.            0.            0.            0.            0.
    0.            0.          -59.10430908  -33.75341797    0.        ]"
2019-07-11,"[-1.          1.          0.44794723 -0.13396773  1.          1.
 -0.5304401   0.4299989   0.4329087   1.         -1.         -0.90384793
  1.          0.46828288  0.7576826  -0.6017185  -0.726517   -1.
 -0.72432953  1.          0.7497184   0.2189358   0.21691528  1.
  0.7679718   1.         -0.6893186  -0.75113404 -1.          0.10598002
 -0.20425206  1.          0.7527624   0.02957737  0.14557503  1.
  0.86202186  0.41868794  1.         -1.         -0.830202    1.
  0.8245082  -0.44860384 -0.574511    1.         -0.17810482  0.36004525
  0.9626298  -0.43780681]","[ -71.97851562    0.            0.            0.            0.
    0.            0.            0.            0.            0.
 -186.59988403    0.            0.            0.            0.
  -59.9741745   -92.29269409    0.         -218.4413147     0.
    0.            0.            0.            0.            0.
    0.            0.            0.         -155.51948929    0.
  -58.83479691    0.            0.            0.            0.
    0.            0.            0.            0.         -898.92486572
 -202.30966187    0.            0.            0.           -8.10123754
    0.            0.            0.            0.          -33.00531006]"
2019-07-12,"[ 0.3623     -0.07856709 -1.         -1.         -1.         -0.4178735
 -0.51217157  1.         -1.         -0.7452251   1.         -1.
 -0.6101075   0.8563171   1.          0.7046951  -0.67469823 -0.7410511
 -0.1225206  -1.          0.39130664 -0.8941779   0.771143   -0.18716875
  0.02271941 -1.          0.24274778  0.3903253  -0.4655903   1.
 -0.9194989  -0.9908503   0.37433597 -0.47342277  1.         -0.04853888
  0.09058091 -0.6886432   0.23711804 -1.          0.26029807 -0.2422351
  0.14540415  0.86965835  1.          1.         -0.4286428  -0.26707596
 -0.2305162  -0.55844903]","[ 167.55307007   -4.9887352     0.            0.            0.
 -169.30566406    0.          391.93859863    0.          -94.31006145
  187.3543396     0.            0.            4.41294956  237.7408905
   70.5825882   -85.16744995    0.          -36.94942474    0.
   55.6354866     0.          116.90396881    0.            5.46326256
  -35.31218338   69.14276123  154.55245972    0.          543.8447876
  -94.21194839 -682.99645996  548.34906006    0.          569.8460083
   -4.75518942   85.56993103 -101.65345764   41.37868118 -897.37609863
   64.68704224    0.          204.18490601  686.38098145   58.27254486
   35.2257309     0.          -15.84258938  -21.03249931  -34.95520782]"
2019-07-15,"[ 0.43038255  1.          1.         -1.         -1.          0.2935292
 -0.4759186   0.96885705  1.          0.07203697  0.69251615 -0.18737918
 -0.7288579   1.          1.          0.24833027  0.62371117 -0.60153055
 -0.95111793 -1.          1.         -1.          0.7011488  -0.61680925
  0.30680543  0.8195639   1.         -0.00541743 -1.          1.
  1.          1.          1.         -1.          0.23227768 -0.569492
  0.4746152  -1.          0.16315351  0.90729487  1.          0.3474247
 -0.40515932 -0.78450185  0.19527903  1.          1.          1.
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.           -5.41865206    0.
    0.            0.            0.            0.            0.
    0.            0.           -2.14842558    0.            0.
    0.            0.            0.            0.            0.
  -20.99480867    0.         -141.89268494    0.            0.
    0.            0.         -564.46173096 -619.1708374     0.
    0.            0.            0.          -62.91048622    0.        ]"
2019-07-16,"[-0.7458482   0.4052259   0.11988488 -0.4177597   1.          0.74041706
 -0.65994716 -1.         -1.          1.          1.         -1.
 -0.21199095  0.19786161  0.5458945   1.          0.58384657 -0.45509857
  0.3806305  -0.5093814   1.         -0.89148027  1.         -0.47685334
  1.          1.          1.          0.11287329  0.88988084  0.20097578
 -0.3917895   0.28338897  0.10102479 -0.9382764   0.49560237 -1.
  1.          0.8042467   1.          0.06748703 -0.6012361   0.96575433
 -0.0789381  -0.5687689  -0.16969173  0.7214222  -0.71359056  0.8266182
 -0.9764202  -1.        ]","[-167.55307007    0.            0.            0.            0.
    0.            0.         -395.46011353    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
 -146.51358032    0.         -109.97534943  -67.21014404   -9.69695759
    0.            0.            0.            0.            0.        ]"
2019-07-17,"[ 0.8265445  -0.8205538  -1.         -1.         -0.07953668  0.35979468
 -0.0741323   0.6100968   1.          1.         -1.         -1.
  1.          1.         -0.05427261 -0.45709348  0.5185822  -1.
 -1.          0.12165846  1.          0.11804582  1.          1.
  0.8309531  -0.21150286 -0.93953085  0.02636102 -0.06264562  1.
  0.5306815  -0.53067    -0.19831924 -1.         -0.1529778  -1.
  1.          1.          0.32814088  0.42865998  0.2647473  -1.
  0.2983832  -0.51885563 -0.23061532 -0.44116896  1.          0.7733151
 -0.21536377  0.5656385 ]","[ 377.28665161  -52.48192215    0.            0.            0.
  139.25666809    0.          238.23532104  843.41210938  219.4127655
 -186.53166199    0.          124.13354492    5.22527695  -13.06696987
  -43.60929489   65.74901581    0.            0.           57.9706955
  137.03999329   43.54391861  157.11659241    0.          181.47836304
    0.          -69.14276123   10.54499817    0.          532.20928955
  151.93583679  -89.63421631 -291.32034302    0.          -85.46818542
    0.          937.92791748  140.80897522   55.49520111  373.05273438
   65.10125732    0.          415.70288086    0.          -13.42607021
  -15.03919029  108.23682404   46.72852707    0.           38.95538712]"
2019-07-18,"[ 1.         -1.         -1.          0.41808653  1.          0.9793142
 -1.         -0.63881373  1.         -1.         -0.29071966 -0.54075783
 -1.          0.3163464   1.          0.23061576 -0.47466132 -1.
 -0.5880045  -0.25061026  0.46985745  0.5638936   0.39333758 -0.1008988
 -1.          1.         -1.          0.7977101   0.02383412  0.0308314
  0.49002448 -0.25221646 -0.3746779   1.         -0.5076847   0.32207924
 -0.26950064  0.6530403   0.44370377  1.          0.72959757  0.22788948
  0.38891003 -1.          0.9426067  -0.11636524  0.36500943 -0.17682791
 -0.49558935  0.15499982]","[   0.          -63.22055817    0.            0.            0.
    0.            0.         -248.7127533     0.         -218.22911072
  -55.13614273    0.         -123.0941925     0.            0.
    0.          -60.35753632    0.            0.          -57.9706955
    0.            0.            0.            0.         -218.96691895
    0.            0.            0.            0.            0.
    0.            0.         -551.92218018    0.         -283.33465576
    0.         -255.04953003    0.            0.            0.
    0.            0.            0.            0.            0.
   -4.02809811    0.          -10.72144318    0.            0.        ]"
2019-07-19,"[-0.63723165 -1.          0.26386356 -0.11651815 -0.654024    0.5201762
 -1.          0.06887662  0.38197425 -0.47264346 -1.          1.
 -1.         -1.         -0.9628262   0.70837605  0.2124452  -1.
  0.8951523  -0.52754986 -1.         -0.26843107  0.33371845  0.26722085
  1.         -0.13959797 -0.9005221   0.08172894  0.33266497 -1.
 -1.          0.90220547  0.5343377   1.          0.23060465  1.
  1.         -0.31271273 -0.8338519  -0.62436783  0.8633715   0.42227745
  0.3110061   0.9360417   0.5709791   0.45650774 -1.          0.20922866
 -1.          0.24656294]","[-292.39123535  -62.84596634  235.24380493    0.            0.
  193.25622559    0.           26.83595467  326.51278687   -1.18365479
 -192.81048584   91.0977478    -1.03935242   -5.33833075 -236.61895752
   69.37680817   27.42459679    0.          279.65118408    0.
 -139.40663147  -43.54391861   53.37992096    0.          209.68405151
    0.            0.           33.48695755   96.16094971 -530.05407715
 -151.93583679  386.16519165  791.54101562   59.77729416  129.68284607
   98.74729156  944.67956543  -43.07942963 -141.25564575 -546.11975098
  216.96784973    0.          437.90109253  754.61676025   33.63167572
   15.70499516 -108.23682404   12.63659573    0.           17.84510422]"
2019-07-22,"[-0.82118344  0.44306332 -0.38377756  0.4158081   0.3275438   1.
 -0.34851673  1.         -0.8823139  -0.710763    1.         -0.17205891
 -1.          0.29613614 -0.79695946  1.         -0.47817615 -0.00305256
  0.29187927 -1.         -0.7696954   0.8329051  -0.08691508 -0.99945676
  0.89327514 -0.5101283  -0.12415515  0.09014422  0.27548158  1.
  0.07795699  1.          0.34731114 -1.         -0.72103     0.23640808
 -1.          0.840203    1.         -0.46919382  0.2865615   0.29591465
 -1.          1.         -1.         -0.5336449  -0.2034983   1.
  1.          0.22323275]","[  -84.89541626    27.67391968  -235.24380493   428.40316772
    72.89052582   374.25149536     0.           367.13415527
  -752.94317627     0.           194.94850159   -15.67417908
     0.             1.56702983  -185.70217896    96.74810028
   -61.20967865     0.            90.64235687     0.
  -107.15126801   305.05545044   -13.8421402      0.
   187.77328491     0.             0.            36.63863373
    78.24714661   522.62988281    22.3934536    389.23226929
   511.609375     -58.6812439   -330.72601318    22.69858932
  -939.61999512   115.8063736    169.12004089  -405.603302
    69.66637421     0.         -1400.56018066   803.71636963
   -58.43538284   -18.48667717     0.            59.6754837
    82.96001434    15.97838497]"
2019-07-23,"[-0.7742226   1.          0.48455825 -0.9569849  -0.66208035  0.22749442
  0.6816103   0.09375095 -0.5070249  -0.0270026  -1.          0.72745585
  0.27073136  0.28147867 -1.         -0.4136775  -1.         -0.3079389
  0.3692452   1.          0.16004777 -0.47466993 -1.         -0.01769149
  0.33677793  0.24638833 -0.14352953  1.          1.          1.
  0.14079623 -1.          1.          1.         -0.34385347  0.39809597
  0.04063883 -0.38089707  1.          0.56183535  0.01618205  1.
 -0.04853256 -0.4810269  -1.         -0.37110046  0.5762805  -0.58793443
 -1.          0.02090636]","[   0.            0.            0.         -428.40316772  -72.89052582
    0.            0.            0.         -416.98171997    0.
 -192.51872253    0.            0.            0.         -238.31652832
  -40.17128754 -127.91191101    0.            0.            0.
    0.         -176.3536377  -159.21083069    0.            0.
    0.            0.            0.            0.            0.
    0.         -362.55529785    0.            0.            0.
    0.            0.          -53.15752792    0.            0.
    0.            0.          -67.79426575 -392.60452271  -10.34580994
  -13.06770039    0.          -34.91653824  -79.36508179    0.        ]"
2019-07-24,"[-1.         -0.56112283  1.          0.04992849  0.20599458  0.88689214
 -1.         -1.          1.          0.30642182  1.         -0.1925585
 -1.         -0.55634975 -1.         -0.5599717  -0.92344093 -0.75799096
 -1.         -1.         -1.          0.31342554 -1.          1.
 -0.42090225 -0.07833946 -0.29107144  0.58938986 -1.          1.
  0.559769    0.75599486  0.34776747 -1.          1.          0.6769093
 -0.8696302   0.8337369  -0.9796976   0.49674997 -1.          0.07339063
  0.6300882  -0.7112678  -0.8430237  -1.          0.48364356 -0.1154353
 -1.          1.        ]","[   0.          -34.84702682  888.55718994   51.73400116   46.46256638
  332.16436768    0.         -369.18896484  865.03692627   67.42993164
  193.39517212  -17.53365898    0.           -2.94980502 -239.30200195
  -52.12995911 -119.11801147    0.         -312.59182739    0.
  -70.42716599  116.11191559 -160.00460815    0.          -85.10813141
    0.            0.          240.1321106  -174.40809631  513.89575195
  163.6005249   278.71395874  509.42999268   -1.09605026  578.17504883
   65.3791275  -773.50788879  116.79932404 -167.52178955  425.8757019
 -245.19659424    0.          877.8291626  -580.52252197    0.
  -34.17062759   52.28352737   -6.96489334   -3.59493256   69.47039795]"
2019-07-25,"[-0.6606547   1.          0.47124073 -0.15694107 -1.          0.3091315
  0.56317145  1.         -1.         -0.24091148 -0.07659715 -0.5365981
  1.         -0.8103939  -0.31126752  1.          1.         -1.
  1.         -0.723861   -0.8790372  -1.          0.69423306  0.9664351
  0.3862723   1.          0.8631547   1.         -1.          1.
  0.9100043   1.          0.55285996 -1.         -1.          1.
  0.489745   -1.         -0.41652468 -0.50945747 -0.92334867  0.44317243
  1.          1.          0.19156945  1.         -1.         -0.05913714
 -0.01672077  0.3372113 ]","[   0.            0.            0.          -51.73400116  -46.46256638
    0.            0.            0.         -850.49926758  -51.29617691
  -14.58121395  -48.45715714    0.           -2.93627799  -73.38065338
    0.            0.            0.            0.            0.
    0.         -244.81372833    0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         -566.70068359
    0.            0.         -135.42758179  -54.17399216 -437.49032593
 -222.58482361    0.            0.            0.            0.
    0.          -52.28352737   -3.57879376    0.            0.        ]"
2019-07-26,"[-0.07751778  1.          0.618788    0.3749399  -0.6275739   0.65493697
 -0.38512465 -0.51438665  1.          1.          1.          0.44891942
 -1.         -1.          1.         -0.67022026  1.         -0.8883724
  0.1341578   0.8496173   0.42951667  0.35345575 -1.         -0.06935617
  1.         -0.89837754  0.2934782   0.9279461   1.          0.53495955
 -0.3925185   0.94560295 -0.83103144 -1.         -0.9562261  -0.42894256
 -1.          0.42979804  0.27828953  0.9251897  -0.17565124 -0.74658626
  0.7420054  -0.6064356   1.          1.          0.67847276 -1.
 -1.         -0.5114296 ]","[    0.            60.60892487   543.46386719   386.29702759
     0.           238.45198059     0.          -189.11274719
   850.49926758   215.89878845   190.36233521    40.46644974
     0.             0.           237.45411682   -61.5772438
   127.31522369     0.            41.2209816    381.05239868
    54.7668457    129.91545105  -158.52333069     0.
   199.80180359     0.            82.89548492   350.43811035
   270.65942383   274.12176514  -112.50364685   331.12591553
 -1217.34313965     0.           -11.47436523   -40.0468483
     0.            57.90538025    46.22074127   794.49517822
   -42.04737473     0.          1020.3314209   -493.4302063
    56.96292114    32.17735291    72.61829376   -59.98303604
     0.           -34.82173538]"
2019-07-29,"[-0.8853772   1.          0.01986715  0.2554188  -0.88294876 -0.01281333
 -0.30742946  0.57267064 -1.          1.         -1.          0.87350714
  0.5337775  -1.          0.3224281   0.11139706  0.9495808   0.08665588
  0.95347315 -0.8662128  -1.          0.7957959  -0.49698186  0.5175802
  1.         -0.5527487   0.50005424  0.6345733  -0.1250844  -0.34874234
  0.94780856  1.         -0.98316896 -1.         -1.         -0.9614263
 -1.         -0.7114923   0.70293754  0.67527175  0.57028306 -0.69431114
  0.7235735   0.5657442  -1.         -0.43194962  1.         -0.79521054
 -0.9040146  -0.98039293]","[    0.             0.             0.             0.
     0.            -4.4549818      0.             0.
  -849.06939697     0.          -188.39274597     0.
     0.             0.             0.             0.
     0.             0.             0.          -381.05239868
   -54.7668457      0.           -78.92935181     0.
     0.             0.             0.             0.
   -34.03138733  -178.16610718     0.             0.
 -1121.37197876     0.             0.           -90.09998322
     0.           -95.88198853     0.             0.
     0.             0.             0.             0.
   -56.0092926    -13.34302902     0.           -47.6849556
     0.           -67.3077774 ]"
2019-07-30,"[-1.         -0.33345363  0.67911816 -1.          0.35723764 -0.20394933
  1.          1.          0.8533251   0.16534376 -0.15973598 -0.9498832
  0.44866812  1.         -0.30167943  1.          1.         -1.
 -0.28262788  1.         -0.28222358 -1.          0.02750468  1.
 -1.         -0.929973   -1.          0.97692513  0.1919435  -0.36768898
 -0.7340284   0.7706592  -1.         -1.          0.7387715   0.23378667
 -1.         -0.2031031  -0.40087926  0.6676855   1.          0.7678328
  0.5735674  -0.7270614  -0.01669717  1.          0.60254556  1.
 -1.         -0.90399796]","[   0.          -19.977211    597.43664551 -386.29702759   79.53283691
  -72.44268036  139.96232605  364.85165405  722.11651611   35.23439789
  -30.4645462   -49.89920235   52.01768112    5.18027067  -72.5096817
   92.84240723  126.50765228    0.          -88.45333862  433.66262817
    0.         -129.91545105    4.38176394    0.         -194.71238708
    0.          -82.89548492  371.70880127   52.30324554 -187.28491211
  -73.49033165  277.60299683    0.            0.          420.98599243
   22.10029793    0.          -27.39889908  -46.22074127  576.23675537
  252.28825378    0.          770.69598389  -91.77587891   -0.92589623
   31.05651855   63.2003212    59.86439514    0.          -40.11976147]"
